2017/11/22	        ES	THB	   0.895	   0.935
2017/11/22	        ES	NZD	   20.35	   20.59
2017/11/22	        ES	SEK	   3.523	   3.583
2017/11/22	        ES	ZAR	   2.083	   2.203
2017/11/22	        ES	CNY	   4.493	   4.543
2017/11/22	        ES	MXN	   1.533	   1.653
2017/11/22	        CT	 USD	  29.774	  30.174
2017/11/22	        CT	 JPY	   .2634	   .2704
2017/11/22	        CT	 CNY	   4.352	   4.558
2017/11/22	        CT	 HKD	   3.767	   3.907
2017/11/22	        CT	 EUR	  34.679	  35.679
2017/11/22	        CT	 AUD	     nan	     nan
2017/11/22	        CT	 GBP	     nan	     nan
2017/11/22	        CT	 CAD	     nan	     nan
2017/11/22	        CT	 NZD	     nan	     nan
2017/11/22	        CT	 ZAR	     nan	     nan
2017/11/22	        CT	 SGD	     nan	     nan
2017/11/22	        CT	 CHF	     nan	     nan
2017/11/22	        CT	 SEK	     nan	     nan
2017/11/22	        CT	 THB	     nan	     nan
2017/11/22	        CT	 IDR	     nan	     nan
2017/11/22	        CT	 INR	     nan	     nan
2017/11/22	        CT	 MYR	     nan	     nan
2017/11/22	        CT	 PHP	     nan	     nan
2017/11/22	        CT	 VND	     nan	     nan
2017/11/22	        CT	 KRW	     nan	     nan
2017/11/23	        CT	 USD	 29.7850	 30.1850
2017/11/23	        CT	 JPY	  0.2659	  0.2729
2017/11/23	        CT	 CNY	  4.3840	  4.5900
2017/11/23	        CT	 HKD	  3.7700	  3.9100
2017/11/23	        CT	 EUR	 34.9380	 35.9380
2017/11/23	        CT	 AUD	     nan	     nan
2017/11/23	        CT	 GBP	     nan	     nan
2017/11/23	        CT	 CAD	     nan	     nan
2017/11/23	        CT	 NZD	     nan	     nan
2017/11/23	        CT	 ZAR	     nan	     nan
2017/11/23	        CT	 SGD	     nan	     nan
2017/11/23	        CT	 CHF	     nan	     nan
2017/11/23	        CT	 SEK	     nan	     nan
2017/11/23	        CT	 THB	     nan	     nan
2017/11/23	        CT	 IDR	     nan	     nan
2017/11/23	        CT	 INR	     nan	     nan
2017/11/23	        CT	 MYR	     nan	     nan
2017/11/23	        CT	 PHP	     nan	     nan
2017/11/23	        CT	 VND	     nan	     nan
2017/11/23	        CT	 KRW	     nan	     nan
2017/11/23	      HSBC	USD	  29.684	  30.284
2017/11/23	      HSBC	EUR	 34.9438	35.92983
2017/11/23	      HSBC	GBP	39.10013	40.78937
2017/11/23	      HSBC	AUD	22.48005	23.14675
2017/11/23	      HSBC	NZD	       -	       -
2017/11/23	      HSBC	HKD	 3.71314	 3.96634
2017/11/23	      HSBC	CAD	       -	       -
2017/11/23	      HSBC	SGD	       -	       -
2017/11/23	      HSBC	CHF	       -	       -
2017/11/23	      HSBC	JPY	0.2638465	0.2753234
2017/11/23	      HSBC	SEK	       -	       -
2017/11/23	      HSBC	ZAR	       -	       -
2017/11/23	      HSBC	CNY	 4.42452	 4.67035
2017/11/23	        ES	USD	   29.94	   30.04
2017/11/23	        ES	HKD	    3.81	    3.87
2017/11/23	        ES	JPY	  0.2675	  0.2715
2017/11/23	        ES	EUR	   35.25	   35.65
2017/11/23	        ES	GBP	   39.75	   40.15
2017/11/23	        ES	AUD	   22.71	   22.91
2017/11/23	        ES	CAD	   23.51	   23.69
2017/11/23	        ES	CHF	   30.45	   30.65
2017/11/23	        ES	SGD	   22.18	   22.34
2017/11/23	        ES	THB	   0.897	   0.937
2017/11/23	        ES	NZD	   20.49	   20.73
2017/11/23	        ES	SEK	   3.568	   3.628
2017/11/23	        ES	ZAR	   2.106	   2.226
2017/11/23	        ES	CNY	   4.525	   4.575
2017/11/23	        ES	MXN	   1.547	   1.667
2017/11/23	       BOT	USD	   29.64	  30.182
2017/11/23	       BOT	HKD	    3.69	   3.885
2017/11/23	       BOT	GBP	   38.89	   40.82
2017/11/23	       BOT	AUD	   22.51	   23.17
2017/11/23	       BOT	CAD	   23.22	   23.96
2017/11/23	       BOT	SGD	   21.75	   22.53
2017/11/23	       BOT	CHF	   29.87	   30.93
2017/11/23	       BOT	JPY	  0.2613	  0.2723
2017/11/23	       BOT	ZAR	       -	       -
2017/11/23	       BOT	SEK	    3.21	    3.72
2017/11/23	       BOT	NZD	   20.27	    20.9
2017/11/23	       BOT	THB	  0.8139	  0.9569
2017/11/23	       BOT	PHP	  0.5436	  0.6766
2017/11/23	       BOT	IDR	 0.00188	 0.00258
2017/11/23	       BOT	EUR	   34.75	    35.9
2017/11/23	       BOT	KRW	 0.02581	 0.02971
2017/11/23	       BOT	VND	 0.00095	 0.00145
2017/11/23	       BOT	MYR	   6.246	   7.816
2017/11/23	       BOT	CNY	   4.453	   4.615
